round_id,event_name,round,fighter_name,kd,ts_landed,ts_attempted,td_landed,td_attempted,sub_attempted,rev,control,ss_landed,ss_attempted,head_ss_attempted,head_ss_landed,body_ss_attempted,body_ss_landed,leg_ss_attempted,leg_ss_landed,distance_ss_attempted,distance_ss_landed,clinch_ss_attempted,clinch_ss_landed,ground_ss_attempted,ground_ss_landed
60,UFC 303: Pereira vs. Prochazka 2,1,Vinicius Oliveira,0,28,74,0,0,0,0,6,28,74,15,56,3,4,10,14,28,73,0,1,0,0
61,UFC 303: Pereira vs. Prochazka 2,2,Ricky Simon,0,18,40,2,6,0,0,22,17,39,10,30,7,9,0,0,15,37,2,2,0,0
62,UFC 303: Pereira vs. Prochazka 2,2,Vinicius Oliveira,0,28,77,0,0,0,0,0,28,77,11,57,7,8,10,12,27,76,1,1,0,0
63,UFC 303: Pereira vs. Prochazka 2,3,Ricky Simon,0,11,31,0,3,0,0,3,11,31,7,25,2,4,2,2,11,30,0,1,0,0
64,UFC 303: Pereira vs. Prochazka 2,3,Vinicius Oliveira,0,40,86,1,1,0,0,10,40,86,27,71,10,12,3,3,39,85,0,0,1,1
65,UFC Fight Night: Whittaker vs. Aliskerov,1,Robert Whittaker,1,14,21,0,0,0,0,3,14,21,12,19,0,0,2,2,12,18,0,0,2,3
66,UFC Fight Night: Whittaker vs. Aliskerov,1,Ikram Aliskerov,0,5,15,0,0,0,0,0,5,15,3,10,1,4,1,1,5,15,0,0,0,0
67,UFC Fight Night: Whittaker vs. Aliskerov,1,Sergei Pavlovich,0,15,43,0,0,0,0,0,15,43,14,40,1,3,0,0,15,43,0,0,0,0
68,UFC Fight Night: Whittaker vs. Aliskerov,1,Alexander Volkov,0,26,50,0,0,0,0,0,26,50,9,25,6,10,11,15,26,50,0,0,0,0
69,UFC Fight Night: Whittaker vs. Aliskerov,2,Sergei Pavlovich,0,15,39,0,0,0,0,0,15,39,10,33,5,6,0,0,15,39,0,0,0,0
70,UFC Fight Night: Whittaker vs. Aliskerov,2,Alexander Volkov,0,31,55,0,0,0,0,0,31,55,9,24,6,12,16,19,31,55,0,0,0,0
71,UFC Fight Night: Whittaker vs. Aliskerov,3,Sergei Pavlovich,0,16,52,0,1,0,0,15,16,52,14,47,1,4,1,1,16,52,0,0,0,0
72,UFC Fight Night: Whittaker vs. Aliskerov,3,Alexander Volkov,0,26,55,0,0,0,0,0,26,54,17,40,4,6,5,8,26,54,0,0,0,0
73,UFC Fight Night: Whittaker vs. Aliskerov,1,Kelvin Gastelum,0,45,94,0,0,0,0,5,44,93,27,70,6,10,11,13,44,93,0,0,0,0
74,UFC Fight Night: Whittaker vs. Aliskerov,1,Daniel Rodriguez,0,46,92,0,0,0,0,0,46,91,25,67,15,17,6,7,46,91,0,0,0,0
75,UFC Fight Night: Whittaker vs. Aliskerov,2,Kelvin Gastelum,0,39,88,2,2,0,0,25,37,86,27,72,4,6,6,8,37,86,0,0,0,0
76,UFC Fight Night: Whittaker vs. Aliskerov,2,Daniel Rodriguez,0,53,113,0,0,0,0,0,53,113,38,97,13,14,2,2,53,113,0,0,0,0
77,UFC Fight Night: Whittaker vs. Aliskerov,3,Kelvin Gastelum,0,39,68,2,2,0,0,137,31,59,23,51,4,4,4,4,24,47,0,0,7,12
78,UFC Fight Night: Whittaker vs. Aliskerov,3,Daniel Rodriguez,0,33,68,0,0,0,0,0,28,61,19,50,8,10,1,1,28,61,0,0,0,0
79,UFC Fight Night: Whittaker vs. Aliskerov,1,Shara Magomedov,0,39,48,0,0,0,0,0,19,27,4,12,5,5,10,10,17,25,2,2,0,0
80,UFC Fight Night: Whittaker vs. Aliskerov,1,Antonio Trocoli,0,26,41,0,3,0,0,185,12,17,7,11,4,4,1,2,9,14,3,3,0,0
81,UFC Fight Night: Whittaker vs. Aliskerov,2,Shara Magomedov,0,36,47,0,0,0,0,17,30,40,8,18,11,11,11,11,21,30,9,10,0,0
82,UFC Fight Night: Whittaker vs. Aliskerov,2,Antonio Trocoli,0,13,30,0,4,0,0,97,4,11,1,6,3,5,0,0,3,10,1,1,0,0
83,UFC Fight Night: Whittaker vs. Aliskerov,3,Shara Magomedov,1,33,41,0,0,0,0,0,33,41,16,22,6,8,11,11,31,39,2,2,0,0
84,UFC Fight Night: Whittaker vs. Aliskerov,3,Antonio Trocoli,0,0,6,0,0,0,0,0,0,6,0,5,0,1,0,0,0,5,0,1,0,0
85,UFC Fight Night: Whittaker vs. Aliskerov,1,Johnny Walker,0,15,33,0,0,0,0,0,15,33,6,20,3,6,6,7,15,33,0,0,0,0
86,UFC Fight Night: Whittaker vs. Aliskerov,1,Volkan Oezdemir,2,37,67,0,0,0,0,6,37,67,22,49,9,12,6,6,33,59,2,4,2,4
87,UFC Fight Night: Whittaker vs. Aliskerov,1,Nasrat Haqparast,0,35,66,0,0,0,0,3,35,64,27,55,8,9,0,0,30,56,0,0,5,8
88,UFC Fight Night: Whittaker vs. Aliskerov,1,Jared Gordon,0,21,63,0,7,0,0,73,16,56,11,48,2,4,3,4,14,50,2,6,0,0
89,UFC Fight Night: Whittaker vs. Aliskerov,2,Nasrat Haqparast,0,47,91,0,0,0,0,0,37,80,27,68,10,12,0,0,30,71,7,9,0,0
90,UFC Fight Night: Whittaker vs. Aliskerov,2,Jared Gordon,0,79,120,0,1,0,0,94,55,88,49,81,6,7,0,0,44,70,11,18,0,0
91,UFC Fight Night: Whittaker vs. Aliskerov,3,Nasrat Haqparast,0,74,173,0,0,0,0,0,74,172,68,165,5,6,1,1,73,171,1,1,0,0
92,UFC Fight Night: Whittaker vs. Aliskerov,3,Jared Gordon,0,70,155,0,5,0,0,2,70,155,65,146,4,8,1,1,70,154,0,1,0,0
93,UFC Fight Night: Whittaker vs. Aliskerov,1,Muhammad Naimov,0,31,53,1,2,0,0,134,7,19,3,13,1,3,3,3,5,11,0,2,2,6
94,UFC Fight Night: Whittaker vs. Aliskerov,1,Felipe Lima,0,35,47,0,0,0,0,43,14,23,3,12,5,5,6,6,10,18,4,5,0,0
95,UFC Fight Night: Whittaker vs. Aliskerov,2,Muhammad Naimov,0,18,54,0,2,0,0,22,18,54,10,39,3,10,5,5,17,51,1,3,0,0
96,UFC Fight Night: Whittaker vs. Aliskerov,2,Felipe Lima,0,24,39,0,1,0,0,0,21,36,7,19,8,10,6,7,20,35,1,1,0,0
97,UFC Fight Night: Whittaker vs. Aliskerov,3,Muhammad Naimov,0,6,13,0,1,0,0,0,5,12,1,8,2,2,2,2,4,10,1,2,0,0
98,UFC Fight Night: Whittaker vs. Aliskerov,3,Felipe Lima,0,3,12,1,1,1,0,23,2,11,0,6,1,4,1,1,1,7,1,4,0,0
99,UFC Fight Night: Whittaker vs. Aliskerov,1,Rinat Fakhretdinov,0,40,66,1,3,0,0,96,27,52,21,43,4,5,2,4,21,45,6,7,0,0
100,UFC Fight Night: Whittaker vs. Aliskerov,1,Nicolas Dalby,0,31,58,0,2,0,0,77,17,41,6,27,7,10,4,4,11,32,6,9,0,0
101,UFC Fight Night: Whittaker vs. Aliskerov,2,Rinat Fakhretdinov,0,37,62,2,2,0,0,83,24,46,17,36,6,8,1,2,14,34,10,12,0,0
102,UFC Fight Night: Whittaker vs. Aliskerov,2,Nicolas Dalby,0,48,71,0,1,0,0,117,31,53,17,34,13,18,1,1,15,33,16,20,0,0
103,UFC Fight Night: Whittaker vs. Aliskerov,3,Rinat Fakhretdinov,0,22,45,2,6,0,0,198,17,36,15,34,0,0,2,2,14,30,3,6,0,0
104,UFC Fight Night: Whittaker vs. Aliskerov,3,Nicolas Dalby,0,44,66,0,1,0,0,43,18,40,13,35,5,5,0,0,12,30,6,10,0,0
105,UFC Fight Night: Whittaker vs. Aliskerov,1,Kyung Ho Kang,0,43,52,0,4,0,0,39,3,11,0,8,1,1,2,2,3,11,0,0,0,0
106,UFC Fight Night: Whittaker vs. Aliskerov,1,Muin Gafurov,0,44,53,0,0,0,0,182,15,21,10,14,2,4,3,3,7,13,0,0,8,8
107,UFC Fight Night: Whittaker vs. Aliskerov,2,Kyung Ho Kang,0,40,49,1,3,0,0,114,9,16,8,15,1,1,0,0,8,15,0,0,1,1
108,UFC Fight Night: Whittaker vs. Aliskerov,2,Muin Gafurov,0,40,55,1,2,0,1,129,22,33,9,17,6,8,7,8,13,24,4,4,5,5
109,UFC Fight Night: Whittaker vs. Aliskerov,3,Kyung Ho Kang,0,36,51,2,4,0,0,143,0,8,0,5,0,2,0,1,0,7,0,1,0,0
110,UFC Fight Night: Whittaker vs. Aliskerov,3,Muin Gafurov,0,26,36,0,1,0,0,87,10,17,8,14,2,2,0,1,5,10,2,2,3,5
111,UFC Fight Night: Whittaker vs. Aliskerov,1,Magomed Gadzhiyasulov,0,29,42,1,1,0,0,103,8,11,1,3,3,3,4,5,4,7,4,4,0,0
112,UFC Fight Night: Whittaker vs. Aliskerov,1,Brendson Ribeiro,0,14,29,3,5,0,0,96,11,22,5,14,2,2,4,6,7,16,3,5,1,1
113,UFC Fight Night: Whittaker vs. Aliskerov,2,Magomed Gadzhiyasulov,0,33,53,1,1,0,0,221,11,18,7,12,1,1,3,5,7,13,0,0,4,5
114,UFC Fight Night: Whittaker vs. Aliskerov,2,Brendson Ribeiro,0,8,13,0,0,1,1,20,5,10,0,2,2,2,3,6,5,10,0,0,0,0
115,UFC Fight Night: Whittaker vs. Aliskerov,3,Magomed Gadzhiyasulov,0,31,40,3,3,0,0,275,7,10,7,10,0,0,0,0,1,3,0,0,6,7
116,UFC Fight Night: Whittaker vs. Aliskerov,3,Brendson Ribeiro,0,7,9,0,1,0,0,0,1,3,1,3,0,0,0,0,1,3,0,0,0,0
117,UFC Fight Night: Whittaker vs. Aliskerov,1,Xiao Long,0,43,60,1,1,0,0,161,22,30,8,13,13,16,1,1,5,9,17,21,0,0
118,UFC Fight Night: Whittaker vs. Aliskerov,1,ChangHo Lee,0,50,66,0,4,0,0,10,24,38,5,10,17,25,2,3,5,10,19,28,0,0
119,UFC Fight Night: Whittaker vs. Aliskerov,2,Xiao Long,0,53,81,0,2,0,0,106,28,52,12,27,12,21,4,4,11,24,17,28,0,0
120,UFC Fight Night: Whittaker vs. Aliskerov,2,ChangHo Lee,0,71,95,0,1,0,0,9,38,53,14,23,24,29,0,1,8,16,30,37,0,0
121,UFC Fight Night: Whittaker vs. Aliskerov,3,Xiao Long,0,39,46,1,2,0,0,112,18,21,7,9,8,9,3,3,10,11,8,10,0,0
122,UFC Fight Night: Whittaker vs. Aliskerov,3,ChangHo Lee,0,52,67,2,4,0,0,89,22,28,9,14,13,14,0,0,5,7,17,21,0,0
123,UFC Fight Night: Perez vs. Taira,1,Alex Perez,0,27,47,1,1,0,0,24,23,43,9,23,9,12,5,8,16,34,7,9,0,0
124,UFC Fight Night: Perez vs. Taira,1,Tatsuro Taira,0,18,44,0,0,0,0,0,17,43,14,38,2,3,1,2,14,36,3,7,0,0
125,UFC Fight Night: Perez vs. Taira,2,Alex Perez,0,18,34,0,0,0,0,0,18,34,13,26,1,1,4,7,15,30,3,4,0,0
126,UFC Fight Night: Perez vs. Taira,2,Tatsuro Taira,0,25,34,2,2,0,0,48,14,23,11,19,0,1,3,3,14,23,0,0,0,0
127,UFC Fight Night: Perez vs. Taira,1,Douglas Silva de Andrade,0,12,27,0,1,0,0,7,12,27,7,16,1,4,4,7,12,27,0,0,0,0
128,UFC Fight Night: Perez vs. Taira,1,Miles Johns,0,8,16,0,0,0,0,0,7,15,3,10,1,2,3,3,7,15,0,0,0,0
129,UFC Fight Night: Perez vs. Taira,2,Douglas Silva de Andrade,0,10,41,0,0,0,0,0,10,41,4,24,4,13,2,4,10,41,0,0,0,0
130,UFC Fight Night: Perez vs. Taira,2,Miles Johns,0,25,45,0,1,0,0,0,25,45,19,39,3,3,3,3,25,45,0,0,0,0
131,UFC Fight Night: Perez vs. Taira,3,Douglas Silva de Andrade,0,14,51,0,0,0,0,0,14,51,10,40,1,4,3,7,14,50,0,1,0,0
132,UFC Fight Night: Perez vs. Taira,3,Miles Johns,0,19,37,0,2,0,0,5,18,36,15,33,2,2,1,1,18,36,0,0,0,0
133,UFC Fight Night: Perez vs. Taira,1,Timmy Cuamba,0,13,26,0,2,0,0,44,13,26,6,19,3,3,4,4,13,26,0,0,0,0
134,UFC Fight Night: Perez vs. Taira,1,Lucas Almeida,1,30,70,0,0,0,0,18,22,59,13,42,3,11,6,6,21,58,0,0,1,1
135,UFC Fight Night: Perez vs. Taira,2,Timmy Cuamba,0,22,44,0,1,0,0,16,22,44,14,33,3,5,5,6,22,44,0,0,0,0
136,UFC Fight Night: Perez vs. Taira,2,Lucas Almeida,0,36,88,0,0,0,0,10,32,84,18,66,9,12,5,6,28,79,2,3,2,2
137,UFC Fight Night: Perez vs. Taira,3,Timmy Cuamba,0,38,66,2,2,0,0,78,24,46,15,35,8,9,1,2,13,30,0,0,11,16
138,UFC Fight Night: Perez vs. Taira,3,Lucas Almeida,0,25,62,0,0,0,0,19,16,53,12,45,1,5,3,3,16,53,0,0,0,0
139,UFC Fight Night: Perez vs. Taira,1,Brady Hiestand,0,21,33,3,7,2,0,167,8,17,4,12,3,4,1,1,6,15,2,2,0,0
140,UFC Fight Night: Perez vs. Taira,1,Garrett Armfield,0,9,16,0,0,1,1,65,6,12,3,8,3,4,0,0,6,12,0,0,0,0
141,UFC Fight Night: Perez vs. Taira,2,Brady Hiestand,0,17,36,1,3,0,0,92,10,26,7,21,3,5,0,0,8,22,2,4,0,0
142,UFC Fight Night: Perez vs. Taira,2,Garrett Armfield,1,48,71,0,0,0,0,112,41,64,37,59,4,5,0,0,15,25,4,5,22,34
143,UFC Fight Night: Perez vs. Taira,3,Brady Hiestand,0,4,7,2,3,1,0,77,4,7,3,6,1,1,0,0,4,7,0,0,0,0
144,UFC Fight Night: Perez vs. Taira,3,Garrett Armfield,0,2,7,0,0,0,0,0,2,7,1,6,1,1,0,0,1,6,1,1,0,0
145,UFC Fight Night: Perez vs. Taira,1,Asu Almabayev,0,12,19,5,7,1,0,204,4,7,0,1,1,1,3,5,0,3,4,4,0,0
146,UFC Fight Night: Perez vs. Taira,1,Jose Johnson,0,29,39,0,0,0,0,4,3,11,1,6,1,4,1,1,3,10,0,1,0,0
147,UFC Fight Night: Perez vs. Taira,2,Asu Almabayev,0,34,47,0,1,1,0,248,8,12,7,11,1,1,0,0,2,5,0,0,6,7
148,UFC Fight Night: Perez vs. Taira,2,Jose Johnson,0,9,14,1,1,1,0,7,2,6,2,6,0,0,0,0,1,5,1,1,0,0
149,UFC Fight Night: Perez vs. Taira,3,Asu Almabayev,0,31,43,1,3,2,1,232,8,10,5,7,1,1,2,2,2,2,1,1,5,7
150,UFC Fight Night: Perez vs. Taira,3,Jose Johnson,0,20,26,0,0,0,0,52,0,4,0,4,0,0,0,0,0,3,0,0,0,1
151,UFC Fight Night: Perez vs. Taira,1,Josh Quinlan,0,23,45,0,0,0,0,0,23,45,8,29,4,4,11,12,23,45,0,0,0,0
152,UFC Fight Night: Perez vs. Taira,1,Adam Fugitt,0,22,58,0,0,0,0,0,22,58,4,34,11,14,7,10,22,58,0,0,0,0
153,UFC Fight Night: Perez vs. Taira,2,Josh Quinlan,0,16,39,0,0,0,0,0,16,39,8,28,3,5,5,6,16,39,0,0,0,0
154,UFC Fight Night: Perez vs. Taira,2,Adam Fugitt,0,27,62,0,2,0,0,0,27,62,8,35,16,24,3,3,27,61,0,1,0,0
155,UFC Fight Night: Perez vs. Taira,3,Josh Quinlan,0,14,42,0,0,0,0,0,14,42,9,36,4,5,1,1,14,42,0,0,0,0
156,UFC Fight Night: Perez vs. Taira,3,Adam Fugitt,0,31,85,0,0,0,0,0,31,85,17,62,13,21,1,2,31,85,0,0,0,0
157,UFC Fight Night: Perez vs. Taira,1,Jimmy Flick,0,14,31,1,3,1,0,65,14,31,1,10,9,14,4,7,12,28,2,3,0,0
158,UFC Fight Night: Perez vs. Taira,1,Nate Maness,0,37,68,0,0,2,0,27,30,56,19,44,8,9,3,3,24,50,6,6,0,0
159,UFC Fight Night: Perez vs. Taira,2,Jimmy Flick,0,7,19,0,2,1,0,50,5,16,1,5,2,6,2,5,5,16,0,0,0,0
160,UFC Fight Night: Perez vs. Taira,2,Nate Maness,0,46,76,0,0,0,0,106,33,61,26,50,6,10,1,1,23,42,6,10,4,9
161,UFC Fight Night: Perez vs. Taira,3,Jimmy Flick,0,20,30,0,3,0,0,46,18,28,6,11,10,15,2,2,11,20,7,8,0,0
162,UFC Fight Night: Perez vs. Taira,3,Nate Maness,0,56,90,0,0,0,0,130,26,51,18,41,3,4,5,6,17,39,7,10,2,2
163,UFC Fight Night: Perez vs. Taira,1,Carli Judice,0,64,144,0,0,0,0,0,63,143,41,114,14,21,8,8,55,133,8,10,0,0
164,UFC Fight Night: Perez vs. Taira,1,Gabriella Fernandes,0,44,92,0,1,0,0,27,43,91,36,81,5,7,2,3,34,77,9,14,0,0
165,UFC Fight Night: Perez vs. Taira,2,Carli Judice,0,40,69,2,3,0,0,45,27,51,19,40,6,9,2,2,23,45,4,6,0,0
166,UFC Fight Night: Perez vs. Taira,2,Gabriella Fernandes,0,45,73,2,6,0,0,112,41,67,32,58,7,7,2,2,28,51,13,16,0,0
167,UFC Fight Night: Perez vs. Taira,3,Carli Judice,0,82,132,0,1,0,0,19,79,129,50,97,22,25,7,7,71,119,8,10,0,0
168,UFC Fight Night: Perez vs. Taira,3,Gabriella Fernandes,0,37,80,0,1,0,0,21,35,76,21,59,9,11,5,6,33,72,2,4,0,0
169,UFC Fight Night: Perez vs. Taira,1,Jeka Saragih,0,4,9,0,1,0,0,53,4,8,2,6,1,1,1,1,3,5,0,0,1,3
170,UFC Fight Night: Perez vs. Taira,1,Westin Wilson,0,2,3,1,3,3,0,35,0,1,0,1,0,0,0,0,0,1,0,0,0,0
171,UFC Fight Night: Perez vs. Taira,1,Melquizael Costa,0,31,39,0,0,1,1,28,4,7,1,4,0,0,3,3,4,6,0,0,0,1
172,UFC Fight Night: Perez vs. Taira,1,Shayilan Nuerdanbieke,0,9,12,3,4,1,0,232,1,2,1,2,0,0,0,0,1,2,0,0,0,0
173,UFC Fight Night: Perez vs. Taira,2,Melquizael Costa,0,31,46,2,2,0,0,101,6,16,4,9,2,5,0,2,1,8,5,7,0,1
174,UFC Fight Night: Perez vs. Taira,2,Shayilan Nuerdanbieke,0,7,11,1,4,0,2,154,3,4,1,2,1,1,1,1,1,2,2,2,0,0
175,UFC Fight Night: Perez vs. Taira,3,Melquizael Costa,0,14,21,0,0,1,0,51,6,12,3,7,3,5,0,0,3,8,0,0,3,4
176,UFC Fight Night: Perez vs. Taira,3,Shayilan Nuerdanbieke,0,4,5,0,2,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,0,0
177,UFC Fight Night: Perez vs. Taira,1,Josefine Knutsson,0,64,111,0,0,0,0,6,61,108,33,69,15,24,13,15,50,94,11,14,0,0
178,UFC Fight Night: Perez vs. Taira,1,Julia Polastri,0,36,65,1,1,0,0,22,34,62,23,44,9,14,2,4,16,39,2,3,16,20
179,UFC Fight Night: Perez vs. Taira,2,Josefine Knutsson,0,32,63,0,0,0,0,0,24,51,9,35,7,8,8,8,21,43,1,4,2,4
180,UFC Fight Night: Perez vs. Taira,2,Julia Polastri,0,16,27,1,1,0,0,175,5,12,3,9,1,2,1,1,5,10,0,0,0,2
181,UFC Fight Night: Perez vs. Taira,3,Josefine Knutsson,0,49,97,0,0,0,1,37,39,85,26,69,9,11,4,5,38,83,0,1,1,1
182,UFC Fight Night: Perez vs. Taira,3,Julia Polastri,0,34,60,1,1,1,0,77,25,48,12,30,9,13,4,5,22,42,1,3,2,3
183,UFC Fight Night: Cannonier vs. Imavov,1,Jared Cannonier,0,38,52,1,1,0,0,125,21,32,13,23,2,2,6,7,20,31,1,1,0,0
184,UFC Fight Night: Cannonier vs. Imavov,1,Nassourdine Imavov,0,16,32,1,1,0,0,10,14,30,7,23,4,4,3,3,12,28,1,1,1,1
185,UFC Fight Night: Cannonier vs. Imavov,2,Jared Cannonier,0,27,42,0,0,0,0,136,17,32,12,25,3,4,2,3,15,30,2,2,0,0
186,UFC Fight Night: Cannonier vs. Imavov,2,Nassourdine Imavov,0,36,54,0,0,0,0,0,28,46,19,37,7,7,2,2,17,34,11,12,0,0
187,UFC Fight Night: Cannonier vs. Imavov,3,Jared Cannonier,0,29,43,0,0,0,0,117,18,30,12,23,2,2,4,5,15,25,3,5,0,0
188,UFC Fight Night: Cannonier vs. Imavov,3,Nassourdine Imavov,0,33,45,1,2,0,0,46,21,32,18,28,3,4,0,0,21,32,0,0,0,0
189,UFC Fight Night: Cannonier vs. Imavov,4,Jared Cannonier,0,8,15,0,0,0,0,0,8,15,5,10,2,3,1,2,8,14,0,1,0,0
190,UFC Fight Night: Cannonier vs. Imavov,4,Nassourdine Imavov,0,21,28,0,0,0,0,14,19,26,17,24,2,2,0,0,14,20,5,6,0,0
191,UFC Fight Night: Cannonier vs. Imavov,1,Dominick Reyes,2,20,33,0,0,0,0,3,20,33,15,26,3,4,2,3,16,24,2,3,2,6
192,UFC Fight Night: Cannonier vs. Imavov,1,Dustin Jacoby,0,6,16,0,0,0,0,0,6,16,1,7,0,1,5,8,6,16,0,0,0,0
193,UFC Fight Night: Cannonier vs. Imavov,1,Raul Rosas Jr.,0,21,25,2,4,0,1,220,1,3,1,3,0,0,0,0,0,2,0,0,1,1
194,UFC Fight Night: Cannonier vs. Imavov,1,Ricky Turcios,0,50,61,0,0,1,0,52,5,11,1,6,1,1,3,4,5,11,0,0,0,0
195,UFC Fight Night: Cannonier vs. Imavov,2,Raul Rosas Jr.,0,4,9,2,3,1,0,129,2,6,1,4,0,0,1,2,2,6,0,0,0,0
196,UFC Fight Night: Cannonier vs. Imavov,2,Ricky Turcios,0,14,17,0,0,0,0,0,2,4,2,4,0,0,0,0,1,3,1,1,0,0
197,UFC Fight Night: Cannonier vs. Imavov,1,Brunno Ferreira,1,27,40,0,0,0,0,10,24,36,16,27,6,7,2,2,22,33,2,3,0,0
198,UFC Fight Night: Cannonier vs. Imavov,1,Dustin Stoltzfus,0,20,44,1,2,2,0,91,18,40,12,34,4,4,2,2,13,34,3,3,2,3
199,UFC Fight Night: Cannonier vs. Imavov,1,Julian Marquez,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
200,UFC Fight Night: Cannonier vs. Imavov,1,Zach Reese,1,6,9,0,0,0,0,0,6,9,5,8,1,1,0,0,2,4,0,0,4,5
201,UFC Fight Night: Cannonier vs. Imavov,1,Miguel Baeza,0,11,17,0,2,3,0,47,5,9,0,1,5,6,0,2,3,6,2,3,0,0
202,UFC Fight Night: Cannonier vs. Imavov,1,Punahele Soriano,0,54,80,2,2,0,0,87,42,59,40,56,1,2,1,1,1,5,5,5,36,49
203,UFC Fight Night: Cannonier vs. Imavov,2,Miguel Baeza,0,3,6,0,0,0,0,0,1,2,0,0,1,2,0,0,1,2,0,0,0,0
204,UFC Fight Night: Cannonier vs. Imavov,2,Punahele Soriano,0,93,111,2,2,0,0,286,49,59,43,52,5,6,1,1,1,1,0,0,48,58
205,UFC Fight Night: Cannonier vs. Imavov,3,Miguel Baeza,0,8,10,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
206,UFC Fight Night: Cannonier vs. Imavov,3,Punahele Soriano,0,184,203,1,2,0,0,285,53,57,46,50,7,7,0,0,1,1,0,0,52,56
207,UFC Fight Night: Cannonier vs. Imavov,1,Thiago Moises,0,11,23,0,1,0,0,16,11,23,1,11,1,3,9,9,11,23,0,0,0,0
208,UFC Fight Night: Cannonier vs. Imavov,1,Ludovit Klein,1,26,45,0,0,0,0,41,20,38,8,24,8,10,4,4,15,23,2,2,3,13
209,UFC Fight Night: Cannonier vs. Imavov,2,Thiago Moises,0,10,23,0,3,1,0,47,10,23,6,16,0,1,4,6,9,21,1,2,0,0
210,UFC Fight Night: Cannonier vs. Imavov,2,Ludovit Klein,0,24,47,1,1,0,0,7,19,37,7,25,7,7,5,5,18,34,1,2,0,1
211,UFC Fight Night: Cannonier vs. Imavov,3,Thiago Moises,0,4,16,0,4,0,0,6,3,14,0,10,2,3,1,1,2,11,1,3,0,0
212,UFC Fight Night: Cannonier vs. Imavov,3,Ludovit Klein,1,36,61,0,0,0,0,140,17,29,9,20,5,6,3,3,12,21,1,2,4,6
213,UFC Fight Night: Cannonier vs. Imavov,1,Charles Radtke,0,33,48,0,2,0,0,23,14,27,7,19,3,4,4,4,13,26,1,1,0,0
214,UFC Fight Night: Cannonier vs. Imavov,1,Carlos Prates,1,15,36,0,0,0,0,0,15,36,5,19,4,10,6,7,15,36,0,0,0,0
215,UFC Fight Night: Cannonier vs. Imavov,1,Brad Katona,0,44,54,1,1,0,0,271,8,14,8,14,0,0,0,0,1,4,1,1,6,9
216,UFC Fight Night: Cannonier vs. Imavov,1,Jesse Butler,0,8,16,0,0,0,0,0,7,11,1,2,3,6,3,3,7,11,0,0,0,0
217,UFC Fight Night: Cannonier vs. Imavov,2,Brad Katona,0,41,64,2,2,0,0,289,15,24,15,24,0,0,0,0,0,4,0,0,15,20
218,UFC Fight Night: Cannonier vs. Imavov,2,Jesse Butler,0,2,3,0,0,0,0,0,2,3,1,2,1,1,0,0,2,3,0,0,0,0
219,UFC Fight Night: Cannonier vs. Imavov,3,Brad Katona,0,63,99,0,0,0,0,90,45,75,36,63,3,6,6,6,26,48,0,0,19,27
220,UFC Fight Night: Cannonier vs. Imavov,3,Jesse Butler,0,22,71,0,0,0,0,0,21,68,14,59,5,7,2,2,21,68,0,0,0,0
221,UFC Fight Night: Cannonier vs. Imavov,1,Andrea Lee,0,52,80,0,1,0,1,112,27,50,16,38,10,10,1,2,12,31,11,12,4,7
222,UFC Fight Night: Cannonier vs. Imavov,1,Montana De La Rosa,0,17,49,1,2,1,0,10,14,44,9,37,4,6,1,1,10,36,4,8,0,0
223,UFC Fight Night: Cannonier vs. Imavov,2,Andrea Lee,0,36,73,0,1,0,0,0,31,68,14,49,11,12,6,7,30,65,1,3,0,0
224,UFC Fight Night: Cannonier vs. Imavov,2,Montana De La Rosa,0,37,86,0,1,0,0,0,33,81,26,72,4,5,3,4,33,77,0,4,0,0
225,UFC Fight Night: Cannonier vs. Imavov,3,Andrea Lee,0,27,48,0,0,0,1,16,17,34,7,22,8,9,2,3,16,33,1,1,0,0
226,UFC Fight Night: Cannonier vs. Imavov,3,Montana De La Rosa,0,34,71,2,3,0,0,119,23,55,18,47,4,6,1,2,19,48,1,4,3,3
227,UFC Fight Night: Cannonier vs. Imavov,1,John Castaneda,0,25,47,0,0,0,0,0,24,46,6,19,3,5,15,22,24,46,0,0,0,0
228,UFC Fight Night: Cannonier vs. Imavov,1,Daniel Marcos,0,28,53,0,0,0,0,0,28,52,23,41,2,8,3,3,26,49,2,2,0,1
229,UFC Fight Night: Cannonier vs. Imavov,2,John Castaneda,0,20,40,1,4,0,0,113,13,30,7,24,2,2,4,4,13,30,0,0,0,0
230,UFC Fight Night: Cannonier vs. Imavov,2,Daniel Marcos,0,27,55,0,0,0,0,37,26,54,22,49,3,4,1,1,17,42,9,12,0,0
231,UFC Fight Night: Cannonier vs. Imavov,3,John Castaneda,0,23,47,0,1,0,0,19,23,47,13,32,4,9,6,6,22,46,1,1,0,0
232,UFC Fight Night: Cannonier vs. Imavov,3,Daniel Marcos,1,46,69,0,0,0,0,20,44,65,26,41,16,19,2,5,38,59,6,6,0,0
233,UFC Fight Night: Cannonier vs. Imavov,1,Eduarda Moura,0,9,25,2,9,0,0,191,4,11,2,8,1,2,1,1,0,5,3,4,1,2
