fight_id,event_name,fighter_1_link,fighter_1,fighter_1_result,fighter_2_link,fighter_2,fighter_2_result,bout_type,method,end_round,end_time_round,max_round,referee,fight_link
4277,UFC Fight Night: Dillashaw vs Cruz,http://ufcstats.com/fighter-details/e5010b1b94ca5755,Paul Felder,W,http://ufcstats.com/fighter-details/5f99b2bafb10305f,Daron Cruickshank,L,Lightweight Bout,Submission,3,236,3,Steve Rita,http://ufcstats.com/fight-details/52abce3a11b43b1d
4278,UFC Fight Night: Dillashaw vs Cruz,http://ufcstats.com/fighter-details/e9a3aeb207578eea,Ilir Latifi,W,http://ufcstats.com/fighter-details/cb52f9490c2dc069,Sean O'Connell,L,Light Heavyweight Bout,KO/TKO,1,30,3,Kevin MacDonald,http://ufcstats.com/fight-details/2e0493171c4ee80f
4279,UFC Fight Night: Dillashaw vs Cruz,http://ufcstats.com/fighter-details/40093d1d2d78394e,Charles Rosa,W,http://ufcstats.com/fighter-details/c5af5750e8bae4f0,Kyle Bochniak,L,Featherweight Bout,Decision - Unanimous,3,300,3,Gary Forman,http://ufcstats.com/fight-details/5afd44d1e567d2e8
4280,UFC Fight Night: Dillashaw vs Cruz,http://ufcstats.com/fighter-details/05339613bf8e9808,Rob Font,W,http://ufcstats.com/fighter-details/0778f94eb5d588a5,Joey Gomez,L,Bantamweight Bout,KO/TKO,2,253,3,Herb Dean,http://ufcstats.com/fight-details/18cdc16fc7ab7ce1
4281,UFC Fight Night: Dillashaw vs Cruz,http://ufcstats.com/fighter-details/b69f24c500d783e7,Francimar Barroso,W,http://ufcstats.com/fighter-details/28c55b4087a6f136,Elvis Mutapcic,L,Light Heavyweight Bout,Decision - Unanimous,3,300,3,Steve Rita,http://ufcstats.com/fight-details/649b2db3709b07fe
4282,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie Lawler,W,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,Carlos Condit,L,UFC Welterweight Title Bout,Decision - Split,5,300,5,John McCarthy,http://ufcstats.com/fight-details/f079cb2db8dbbf04
4283,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/d28dee5c705991df,Stipe Miocic,W,http://ufcstats.com/fighter-details/3738e68d2261e60f,Andrei Arlovski,L,Heavyweight Bout,KO/TKO,1,54,3,Herb Dean,http://ufcstats.com/fight-details/f2916c10b7ecfcee
4284,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/9450848a71d53776,Lorenz Larkin,L,http://ufcstats.com/fighter-details/ff6a1f63c254127e,Albert Tumenov,W,Welterweight Bout,Decision - Split,3,300,3,Mario Yamasaki,http://ufcstats.com/fight-details/050eb872a69c66bd
4285,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,Diego Brandao,L,http://ufcstats.com/fighter-details/def8166ff24bd237,Brian Ortega,W,Featherweight Bout,Submission,3,97,3,John McCarthy,http://ufcstats.com/fight-details/71499934c065fecb
4286,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/e14b5aa06eea9653,Abel Trujillo,W,http://ufcstats.com/fighter-details/57bad6a84230f0c9,Tony Sims,L,Lightweight Bout,Submission,1,198,3,Herb Dean,http://ufcstats.com/fight-details/5337461354f23b98
4287,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/d0314416a7f26527,Michael McDonald,W,http://ufcstats.com/fighter-details/f3a078277b3b8ff4,Masanori Kanehara,L,Bantamweight Bout,Submission,2,129,3,Mario Yamasaki,http://ufcstats.com/fight-details/a19d619f1b9bee7b
4288,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/7339d340aa2889cb,Kyle Noke,L,http://ufcstats.com/fighter-details/cdb96af67d096b1e,Alex Morono,W,Welterweight Bout,Decision - Split,3,300,3,John McCarthy,http://ufcstats.com/fight-details/454861874ecc52d7
4289,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/928ae2e5b5f7a9ec,Justine Kish,W,http://ufcstats.com/fighter-details/d343df8ba11f4c4e,Nina Nunes,L,Women's Strawweight Bout,Decision - Unanimous,3,300,3,Chris Tognoni,http://ufcstats.com/fight-details/595557b808febe27
4290,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,L,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,Drew Dober,W,Lightweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/99a7172fb7438244
4291,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,W,http://ufcstats.com/fighter-details/654ae722109a0d31,Joe Duffy,L,Lightweight Bout,Decision - Unanimous,3,300,3,Chris Tognoni,http://ufcstats.com/fight-details/4fa02674b920ff0a
4292,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/a4e85a58fbce64b2,Joe Soto,L,http://ufcstats.com/fighter-details/64788ee44b062ded,Michinori Tanaka,W,Bantamweight Bout,Decision - Split,3,300,3,Mario Yamasaki,http://ufcstats.com/fight-details/b46b27222e62aec1
4293,UFC 195: Lawler vs Condit,http://ufcstats.com/fighter-details/ec2d13a87d3d9541,Sheldon Westcott,W,http://ufcstats.com/fighter-details/8d49545dadf9b919,Edgar Garcia,L,Welterweight Bout,KO/TKO,1,192,3,Chris Tognoni,http://ufcstats.com/fight-details/d5778494ce663d7f
4294,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/6a2f7c151031653d,Rafael Dos Anjos,W,http://ufcstats.com/fighter-details/1d00756835ca67c9,Donald Cerrone,L,UFC Lightweight Title Bout,KO/TKO,1,66,5,Herb Dean,http://ufcstats.com/fight-details/81f287d035190506
4295,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/63def5a5662a6917,Junior Dos Santos,L,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c,Alistair Overeem,W,Heavyweight Bout,KO/TKO,2,283,3,Dan Miragliotta,http://ufcstats.com/fight-details/1f0254eeb2025e4f
4296,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/511e82663651438d,Michael Johnson,L,http://ufcstats.com/fighter-details/8355922d564b152c,Nate Diaz,W,Lightweight Bout,Decision - Unanimous,3,300,3,Jorge Alonso,http://ufcstats.com/fight-details/4942323a5d5a6594
4297,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/4a57ebb14315b251,Randa Markos,L,http://ufcstats.com/fighter-details/d7c3816669784109,Karolina Kowalkiewicz,W,Women's Strawweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/95ead23dc0c73285
4298,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/07225ba28ae309b6,Charles Oliveira,W,http://ufcstats.com/fighter-details/08e908ed6d18d6a0,Myles Jury,L,Featherweight Bout,Submission,1,185,3,John Hosegood,http://ufcstats.com/fight-details/164f56eb25d6a9b4
4299,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,CB Dollaway,L,http://ufcstats.com/fighter-details/a8e6a69796280f17,Nate Marquardt,W,Middleweight Bout,KO/TKO,2,28,3,Herb Dean,http://ufcstats.com/fight-details/3fc9fea36fc7ec37
4300,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/36df8e119aec6175,Sarah Kaufman,L,http://ufcstats.com/fighter-details/132deb59abae64b1,Valentina Shevchenko,W,Women's Bantamweight Bout,Decision - Split,3,300,3,Dan Miragliotta,http://ufcstats.com/fight-details/b26ec098a5a57401
4301,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/9deff9e3e8d94d47,Josh Samman,L,http://ufcstats.com/fighter-details/eff47295daf721a6,Tamdan McCrory,W,Middleweight Bout,Submission,3,250,3,Jorge Alonso,http://ufcstats.com/fight-details/7c883cf0b5eedc59
4302,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,Nik Lentz,W,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,Danny Castillo,L,Lightweight Bout,Decision - Split,3,300,3,John Hosegood,http://ufcstats.com/fight-details/0ad5c6752e679de5
4303,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/282fa667ff9c51ed,Cole Miller,NC,http://ufcstats.com/fighter-details/fe5a9547479396ab,Jim Alers,NC,Featherweight Bout,Could Not Continue,2,94,3,Herb Dean,http://ufcstats.com/fight-details/b2857e799319f931
4304,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,Kamaru Usman,W,http://ufcstats.com/fighter-details/f1fac969a1d70b08,Leon Edwards,L,Welterweight Bout,Decision - Unanimous,3,300,3,Dan Miragliotta,http://ufcstats.com/fight-details/2f0bfdc3c325662d
4305,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/cf615eb4b7862c76,Hayder Hassan,L,http://ufcstats.com/fighter-details/6d4b63c767106d3a,Vicente Luque,W,Welterweight Bout,Submission,1,133,3,Jorge Alonso,http://ufcstats.com/fight-details/e1ec8774466db669
4306,UFC on FOX: Dos Anjos vs. Cowboy 2,http://ufcstats.com/fighter-details/8d03ce87ca14e778,Francis Ngannou,W,http://ufcstats.com/fighter-details/e5bda12faabfc850,Luis Henrique,L,Heavyweight Bout,KO/TKO,2,173,3,John Hosegood,http://ufcstats.com/fight-details/f7fd4b82e827c9c4
4307,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,Jose Aldo,L,http://ufcstats.com/fighter-details/f4c49976c75c5ab2,Conor McGregor,W,UFC Featherweight Title Bout,KO/TKO,1,13,5,John McCarthy,http://ufcstats.com/fight-details/b302e12550278ffd
4308,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/3a8176e15b9887c1,Chris Weidman,L,http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb,Luke Rockhold,W,UFC Middleweight Title Bout,KO/TKO,4,192,5,Herb Dean,http://ufcstats.com/fight-details/ff389a4326fc9255
4309,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/7a703c565ccaa18f,Jacare Souza,L,http://ufcstats.com/fighter-details/f77c68bb4be8516d,Yoel Romero,W,Middleweight Bout,Decision - Split,3,300,3,Marc Goddard,http://ufcstats.com/fight-details/f83c6bdd553b5851
4310,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/427b5953ac8e3a27,Demian Maia,W,http://ufcstats.com/fighter-details/fd55393021a8c255,Gunnar Nelson,L,Welterweight Bout,Decision - Unanimous,3,300,3,John McCarthy,http://ufcstats.com/fight-details/8fe1859721e95ce3
4311,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,W,http://ufcstats.com/fighter-details/18968f97ad34f15c,Jeremy Stephens,L,Featherweight Bout,Decision - Unanimous,3,300,3,,http://ufcstats.com/fight-details/3b321550c8b4aae6
4312,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/78114b7199cef90c,Urijah Faber,W,http://ufcstats.com/fighter-details/9ba2226646046b63,Frankie Saenz,L,Bantamweight Bout,Decision - Unanimous,3,300,3,Marc Goddard,http://ufcstats.com/fight-details/c4fd59db24f978ec
4313,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/31ef8b67e13495b3,Tecia Pennington,W,http://ufcstats.com/fighter-details/1a98c9dbb7fc3959,Jocelyn Jones-Lybarger,L,Women's Strawweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/0eab2845f901f8b6
4314,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,Warlley Alves,W,http://ufcstats.com/fighter-details/dc9572dd6ec74859,Colby Covington,L,Welterweight Bout,Submission,1,86,3,Mark Smith,http://ufcstats.com/fight-details/01924e35b149b28f
4315,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/9c65736747ca92ec,Leonardo Santos,W,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,Kevin Lee,L,Lightweight Bout,KO/TKO,1,206,3,John McCarthy,http://ufcstats.com/fight-details/fa2e2a035b36b9d6
4316,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/a36556bb1565e32d,Joe Proctor,L,http://ufcstats.com/fighter-details/31d7446b184e3305,Magomed Mustafaev,W,Lightweight Bout,KO/TKO,1,114,3,Mark Smith,http://ufcstats.com/fight-details/5edfc539cc58a28d
4317,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/c21a036b4e012f1c,John Makdessi,L,http://ufcstats.com/fighter-details/813550bc53b15fb0,Yancy Medeiros,W,Lightweight Bout,Decision - Split,3,300,3,Marc Goddard,http://ufcstats.com/fight-details/064404b0aaf6f95d
4318,UFC 194: Aldo vs McGregor,http://ufcstats.com/fighter-details/523fa774700d7d3f,Court McGee,W,http://ufcstats.com/fighter-details/d53482bef23235ba,Marcio Alexandre Junior,L,Welterweight Bout,Decision - Unanimous,3,300,3,Mark Smith,http://ufcstats.com/fight-details/d48f938269b8ed0b
4319,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/f2688492b9a525a3,Frankie Edgar,W,http://ufcstats.com/fighter-details/b5b684eac99ae0a3,Chad Mendes,L,Featherweight Bout,KO/TKO,1,148,5,John McCarthy,http://ufcstats.com/fight-details/18292c8eb20ae045
4320,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/02f2a9702ba3d167,Artem Lobov,L,http://ufcstats.com/fighter-details/8866c6f509c19089,Ryan Hall,W,Ultimate Fighter 22 Lightweight Tournament Title Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/1123fceef316106e
4321,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,L,http://ufcstats.com/fighter-details/22a92d7f62195791,Tony Ferguson,W,Lightweight Bout,Submission,2,174,3,John McCarthy,http://ufcstats.com/fight-details/c64c2ca5d4d2c7b8
4322,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/3bad7ef643840f67,Joe Lauzon,L,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,Evan Dunham,W,Lightweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/991680cd8d0b7900
4323,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/80d918336163b80c,Tatsuya Kawajiri,W,http://ufcstats.com/fighter-details/bb1a2cdad6ff34db,Jason Knight,L,Featherweight Bout,Decision - Unanimous,3,300,3,John McCarthy,http://ufcstats.com/fight-details/ce82f34bc14f7af0
4324,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,Julian Erosa,W,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9,Marcin Wrzosek,L,Lightweight Bout,Decision - Split,3,300,3,Jason Herzog,http://ufcstats.com/fight-details/1362ccc16713d404
4325,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/270b89c00ef0c55c,Gabriel Gonzaga,W,http://ufcstats.com/fighter-details/22061ff217907c78,Konstantin Erokhin,L,Heavyweight Bout,Decision - Unanimous,3,300,3,Chris Tognoni,http://ufcstats.com/fight-details/a99c3328e25c51c7
4326,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/4c7781da8c6cae93,Ryan LaFlare,W,http://ufcstats.com/fighter-details/236a37d96d476164,Mike Pierce,L,Welterweight Bout,Decision - Unanimous,3,300,3,Jason Herzog,http://ufcstats.com/fight-details/465707233fa9cf7c
4327,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2,Joby Sanchez,L,http://ufcstats.com/fighter-details/c169545ab0825f44,Geane Herrera,W,Flyweight Bout,KO/TKO,2,268,3,Chris Tognoni,http://ufcstats.com/fight-details/c5ce4f39269c842c
4328,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://ufcstats.com/fighter-details/feaf00f3373435d6,Chris Gruetzemacher,W,http://ufcstats.com/fighter-details/6448e57a9533b7e4,Abner Lloveras,L,Lightweight Bout,Decision - Unanimous,3,300,3,Jason Herzog,http://ufcstats.com/fight-details/b22dbe21c21060b9
4329,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/47b63240018d5d86,Rose Namajunas,W,http://ufcstats.com/fighter-details/4d5197f331c47290,Paige VanZant,L,Women's Strawweight Bout,Submission,5,145,5,Herb Dean,http://ufcstats.com/fight-details/d8fe965281e2e312
4330,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/d1941565abf50b16,Jim Miller,L,http://ufcstats.com/fighter-details/c58f51dedb310998,Michael Chiesa,W,Lightweight Bout,Submission,2,177,3,Jason Herzog,http://ufcstats.com/fight-details/045c298c72fe196a
4331,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c,Sage Northcutt,W,http://ufcstats.com/fighter-details/5904b0b38dc6718d,Cody Pfister,L,Lightweight Bout,Submission,2,41,3,Mark Smith,http://ufcstats.com/fight-details/cc1993d02d28a3b9
4332,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/34f88592c0ab7a54,Elias Theodorou,L,http://ufcstats.com/fighter-details/dea070ed4a2a8281,Thiago Santos,W,Middleweight Bout,Decision - Unanimous,3,300,3,Marc Goddard,http://ufcstats.com/fight-details/3e6babcbd7b9d364
4333,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/4b47e71384a9522f,Tim Means,W,http://ufcstats.com/fighter-details/fc31f896cde2bc2e,John Howard,L,Welterweight Bout,KO/TKO,2,21,3,Herb Dean,http://ufcstats.com/fight-details/69aa797cef2e4782
4334,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/16690d100f995f8f,Omari Akhmedov,L,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,Sergio Moraes,W,Welterweight Bout,KO/TKO,3,138,3,Jason Herzog,http://ufcstats.com/fight-details/1cc9816d18aa29d0
4335,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,Antonio Carlos Junior,NC,http://ufcstats.com/fighter-details/8d9586726252dbf7,Kevin Casey,NC,Middleweight Bout,Could Not Continue,1,11,3,Mark Smith,http://ufcstats.com/fight-details/633fbb0894c002d2
4336,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/cb696ebfb6598724,Aljamain Sterling,W,http://ufcstats.com/fighter-details/528c24b99fbaab79,Johnny Eduardo,L,Bantamweight Bout,Submission,2,258,3,Marc Goddard,http://ufcstats.com/fight-details/5574c020655b435e
4337,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/6d1bffff14897645,Santiago Ponzinibbio,W,http://ufcstats.com/fighter-details/69a400af4420cd6a,Andreas Stahl,L,Welterweight Bout,KO/TKO,1,265,3,Herb Dean,http://ufcstats.com/fight-details/3636ca71c557c5e8
4338,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,Danny Roberts,W,http://ufcstats.com/fighter-details/15ec018d144710db,Nathan Coy,L,Welterweight Bout,Submission,1,166,3,Jason Herzog,http://ufcstats.com/fight-details/3e875e1625bbdfbd
4339,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/aceffa19749c4dc0,Zubaira Tukhugov,W,http://ufcstats.com/fighter-details/64360e618823a8e4,Phillipe Nover,L,Featherweight Bout,Decision - Split,3,300,3,Mark Smith,http://ufcstats.com/fight-details/f2ac86cd3e863243
4340,UFC Fight Night: Namajunas vs. VanZant,http://ufcstats.com/fighter-details/05b43e0ead3df345,Kailin Curran,W,http://ufcstats.com/fighter-details/c1ea9d56cd953586,Emily Kagan,L,Women's Strawweight Bout,Submission,2,253,3,Marc Goddard,http://ufcstats.com/fight-details/8bfa9df5341c95c0
4341,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/2676b28836a5a836,Benson Henderson,W,http://ufcstats.com/fighter-details/47b9e0e7703a4868,Jorge Masvidal,L,Welterweight Bout,Decision - Split,5,300,5,Herb Dean,http://ufcstats.com/fight-details/982f4f96b6d0f346
4342,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/9bcf8603ceb25680,Dong Hyun Kim,W,http://ufcstats.com/fighter-details/2de91c2244ad7e89,Dominic Waters,L,Welterweight Bout,KO/TKO,1,191,3,Leon Roberts,http://ufcstats.com/fight-details/6ec62f8822843edf
4343,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/b0550072e5f0afa7,Yoshihiro Akiyama,L,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11,Alberto Mina,W,Welterweight Bout,Decision - Split,3,300,3,Steve Perceval,http://ufcstats.com/fight-details/caef4f8801f39345
4344,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/e93b04e308913c2e,Dooho Choi,W,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,Sam Sicilia,L,Featherweight Bout,KO/TKO,1,93,3,Greg Kleynjans,http://ufcstats.com/fight-details/a09bfdaa83d99efb
4345,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/aed06011bf62237b,Dongi Yang,W,http://ufcstats.com/fighter-details/92fa1401b7927da3,Jake Collier,L,Middleweight Bout,KO/TKO,2,110,3,Herb Dean,http://ufcstats.com/fight-details/3266f569a6246d90
4346,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/a00ec21cfbba17b6,Yui Chul Nam,L,http://ufcstats.com/fighter-details/1971869b7e054261,Mike de la Torre,W,Featherweight Bout,Decision - Split,3,300,3,Leon Roberts,http://ufcstats.com/fight-details/85168b8d99f7ce42
4347,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/9a2d3567abc02e34,Tae Hyun Bang,W,http://ufcstats.com/fighter-details/6905d45bd71b50a9,Leo Kuntz,L,Lightweight Bout,Decision - Split,3,300,3,Steve Perceval,http://ufcstats.com/fight-details/e8d3768f293a699b
4348,UFC Fight Night: Henderson vs Masvidal,http://ufcstats.com/fighter-details/165c244bcca3ed26,Seo Hee Ham,W,http://ufcstats.com/fighter-details/5f179af5fffeb9f6,Cortney Casey,L,Women's Strawweight Bout,Decision - Unanimous,3,300,3,Herb Dean,http://ufcstats.com/fight-details/0f641756e99605ad
